SEED,SRC_ID_UNIQUE,SRC_INDEX,SRC_LOC_LONG,SRC_LOC_LAT,DST_ID_UNIQUE,DST_INDEX,DST_LOC_LONG,DST_LOC_LAT,DISTANCE,TRAVEL_TIME,WAYPOINTS,SCALED_WAYPOINTS
42,depot000,0,-73.62945352352632,45.60348086406713,17-191965,1,-73.6397093205167,45.60348086406713,0,126.7,-73.629477:45.603512;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.63319:45.602238;-73.634113:45.601921;-73.634948:45.601634;-73.635768:45.601365;-73.636643:45.601079;-73.637509:45.600775;-73.638879:45.600068;-73.639438:45.599752;-73.640218:45.598828;-73.640294:45.598734;-73.640922:45.598023;-73.640745:45.59787;-73.639689:45.596868,0.3376801307188834:0.5900870809195617;0.32364806451296896:0.5850263357304869;0.30304725328930343:0.5787898618613934;0.2893985768705529:0.5742147437359505;0.2664974269246302:0.5659335243358607;0.2427783787662363:0.5575245083400496;0.21918712720356376:0.5494222041738245;0.1978450957250052:0.5420866795817455;0.17688645403324738:0.535211222734227;0.1545220497889183:0.5279012574612197;0.13238767941732346:0.5201312244438336;0.09737141220057954:0.5020607858146148;0.08308375280358565:0.4939840409676428;0.06314748387723514:0.470367230085717;0.06120497562307022:0.46796465408699167;0.045153723205412756:0.44979197818112315;0.04967772269271239:0.4458814023533585;0.07666836370026435:0.4202709645789429
42,depot000,0,-73.62945352352632,45.60348086406713,19-207203,2,-73.64091023042792,45.60348086406713,0,280.1,-73.629477:45.603512;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.63319:45.602238;-73.634113:45.601921;-73.634948:45.601634;-73.635768:45.601365;-73.636643:45.601079;-73.637509:45.600775;-73.638879:45.600068;-73.639438:45.599752;-73.640218:45.598828;-73.640294:45.598734;-73.640922:45.598023;-73.641336:45.597516;-73.641533:45.597271;-73.642585:45.595999;-73.642684:45.595874;-73.642878:45.595629;-73.643538:45.594822;-73.644083:45.594157;-73.644592:45.593543;-73.64503:45.593001;-73.645479:45.592449;-73.645972:45.591844;-73.645813:45.591694;-73.643526:45.589537;-73.64151:45.587635;-73.640929:45.587088,0.3376801307188834:0.5900870809195617;0.32364806451296896:0.5850263357304869;0.30304725328930343:0.5787898618613934;0.2893985768705529:0.5742147437359505;0.2664974269246302:0.5659335243358607;0.2427783787662363:0.5575245083400496;0.21918712720356376:0.5494222041738245;0.1978450957250052:0.5420866795817455;0.17688645403324738:0.535211222734227;0.1545220497889183:0.5279012574612197;0.13238767941732346:0.5201312244438336;0.09737141220057954:0.5020607858146148;0.08308375280358565:0.4939840409676428;0.06314748387723514:0.470367230085717;0.06120497562307022:0.46796465408699167;0.045153723205412756:0.44979197818112315;0.03457216508324737:0.4368334033791224;0.029536979213425695:0.4305713701907757;0.002648575482160209:0.39805991624958836;0.00011820288753195317:0.39486500135764513;-0.004840305024711642:0.3886029681692984;-0.02170945565484024:0.3679765976263797;-0.0356392845837418:0.35097965040089296;-0.048648978024248966:0.33528622845114625;-0.059843959805949316:0.32143307747945954;-0.07132009409780068:0.3073243333163302;-0.08392083843207229:0.29186094523895445;-0.07985690668951469:0.2880270473684047;-0.02140274382489115:0.23289559599180887;0.030124843553525814:0.1842817709948209;0.0449748079715482:0.17030082342741287
42,depot000,0,-73.62945352352632,45.60348086406713,18-69978,3,-73.605342346,45.60348086406713,0,244.2,-73.629477:45.603512;-73.630026:45.603314;-73.630832:45.60307;-73.630693:45.602942;-73.629892:45.603214;-73.629084:45.603489;-73.628227:45.603779;-73.6275:45.604026;-73.626621:45.604328;-73.624274:45.605155;-73.624122:45.605211;-73.623614:45.605402;-73.620092:45.606613;-73.61993:45.606662;-73.619342:45.606862;-73.617444:45.607507;-73.612743:45.609075;-73.611559:45.60946;-73.608092:45.610598;-73.607915:45.610658;-73.605464:45.611745;-73.605404:45.611773,0.3376801307188834:0.5900870809195617;0.32364806451296896:0.5850263357304869;0.30304725328930343:0.5787898618613934;0.306599998649339:0.575518269011872;0.32707301327728316:0.5824704038169686;0.3477249431390919:0.5894992165794617;0.3696292796390422:0.5969114191289371;0.3882109046509647:0.603224570955427;0.41067754617158025:0.6109434853346699;0.4706652681841331:0.6320810422602923;0.4745502846928262:0.6335123641317535;0.48753441881389853:0.6383941940867822;0.5775543408115169:0.669346529560787;0.5816949505116525:0.6705989361983837;0.5967238301635395:0.6757108000256018;0.6452354178838777:0.6921965608683849;0.7653897771432113:0.7322735732738405;0.7956520110002846:0.7421139111412944;0.8842661704453317:0.771200416318349;0.8887901699322681:0.77273397546646;0.9514360611351705:0.8005169553674115;0.9529696202834631:0.801232616303233
42,depot000,0,-73.62945352352632,45.60348086406713,18-196094,4,-73.63486435398984,45.60348086406713,0,163.2,-73.629477:45.603512;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.633466:45.603719;-73.635435:45.605602;-73.635589:45.605738;-73.635113:45.606511;-73.634644:45.607285;-73.634786:45.607412;-73.636356:45.608925;-73.635439:45.609409;-73.634861:45.608864,0.3376801307188834:0.5900870809195617;0.32364806451296896:0.5850263357304869;0.30304725328930343:0.5787898618613934;0.2893985768705529:0.5742147437359505;0.2664974269246302:0.5659335243358607;0.23572400668467164:0.5953778599806444;0.18539770730552654:0.6435060579140004;0.18146157215869024:0.6469821253166395;0.19362780806729143:0.6667394790087623;0.2056151287423913:0.6865223920201382;0.20198570542477767:0.6897684255504063;0.1618575743809972:0.7284396754034722;0.18529547002887684:0.7408103858653728;0.20006875648968436:0.7268805569361081
42,depot000,0,-73.62945352352632,45.60348086406713,18-189508,5,-73.62644136669718,45.60348086406713,0,207.3,-73.629477:45.603512;-73.630026:45.603314;-73.630832:45.60307;-73.630693:45.602942;-73.629892:45.603214;-73.629084:45.603489;-73.628227:45.603779;-73.6275:45.604026;-73.626621:45.604328;-73.624274:45.605155;-73.624122:45.605211;-73.623614:45.605402;-73.620092:45.606613;-73.61993:45.606662;-73.620046:45.606767;-73.620838:45.607521;-73.623433:45.609993;-73.624639:45.611142;-73.625265:45.611739;-73.625856:45.612304;-73.626453:45.612871,0.3376801307188834:0.5900870809195617;0.32364806451296896:0.5850263357304869;0.30304725328930343:0.5787898618613934;0.306599998649339:0.575518269011872;0.32707301327728316:0.5824704038169686;0.3477249431390919:0.5894992165794617;0.3696292796390422:0.5969114191289371;0.3882109046509647:0.603224570955427;0.41067754617158025:0.6109434853346699;0.4706652681841331:0.6320810422602923;0.4745502846928262:0.6335123641317535;0.48753441881389853:0.6383941940867822;0.5775543408115169:0.669346529560787;0.5816949505116525:0.6705989361983837;0.5787300694917171:0.6732826647076232;0.5584870887357807:0.6925543913362956;0.4921606555774846:0.7557370282409733;0.46133611669938285:0.7851046859283606;0.44533598292023185:0.8003635994526186;0.43023042531076683:0.814804614764587;0.4149715117865089:0.8292967487146986
42,17-191965,1,-73.6397093205167,45.596858220741005,depot000,0,-73.62945352352632,45.596858220741005,0,154.8,-73.639689:45.596868;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638155:45.60024;-73.637395:45.600669;-73.636532:45.600977;-73.635666:45.601266;-73.634859:45.601535;-73.634009:45.601823;-73.633084:45.602133;-73.632144:45.602453;-73.631228:45.60276;-73.630693:45.602942;-73.629892:45.603214;-73.629084:45.603489;-73.628227:45.603779;-73.628353:45.603891;-73.629194:45.603614;-73.629477:45.603512,0.07666836370026435:0.4202709645789429;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.11587635925528718:0.5064569887060115;0.13530144179875245:0.5174219366155224;0.1573591342131324:0.5252942069093766;0.1794935045850905:0.5326808501397804;0.2001198751278276:0.5395563069872988;0.2218452963935501:0.546917390898631;0.24548766659472912:0.55484077983081;0.2695134265827089:0.5630197619542501;0.29292576291151684:0.5708664729292143;0.306599998649339:0.575518269011872;0.32707301327728316:0.5824704038169686;0.3477249431390919:0.5894992165794617;0.3696292796390422:0.5969114191289371;0.36640880542766413:0.5997740628720412;0.34491341803431264:0.5926941314714049;0.3376801307188834:0.5900870809195617
42,17-191965,1,-73.6397093205167,45.596858220741005,19-207203,2,-73.64091023042792,45.596858220741005,0,211.0,-73.639689:45.596868;-73.640745:45.59787;-73.640922:45.598023;-73.641336:45.597516;-73.641533:45.597271;-73.642585:45.595999;-73.642684:45.595874;-73.642878:45.595629;-73.643538:45.594822;-73.644083:45.594157;-73.644592:45.593543;-73.64503:45.593001;-73.645479:45.592449;-73.645972:45.591844;-73.645813:45.591694;-73.643526:45.589537;-73.64151:45.587635;-73.640929:45.587088,0.07666836370026435:0.4202709645789429;0.04967772269271239:0.4458814023533585;0.045153723205412756:0.44979197818112315;0.03457216508324737:0.4368334033791224;0.029536979213425695:0.4305713701907757;0.002648575482160209:0.39805991624958836;0.00011820288753195317:0.39486500135764513;-0.004840305024711642:0.3886029681692984;-0.02170945565484024:0.3679765976263797;-0.0356392845837418:0.35097965040089296;-0.048648978024248966:0.33528622845114625;-0.059843959805949316:0.32143307747945954;-0.07132009409780068:0.3073243333163302;-0.08392083843207229:0.29186094523895445;-0.07985690668951469:0.2880270473684047;-0.02140274382489115:0.23289559599180887;0.030124843553525814:0.1842817709948209;0.0449748079715482:0.17030082342741287
42,17-191965,1,-73.6397093205167,45.596858220741005,18-69978,3,-73.605342346,45.596858220741005,0,331.0,-73.639689:45.596868;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638155:45.60024;-73.637395:45.600669;-73.636532:45.600977;-73.635666:45.601266;-73.634859:45.601535;-73.634009:45.601823;-73.633084:45.602133;-73.632144:45.602453;-73.631228:45.60276;-73.630693:45.602942;-73.629892:45.603214;-73.629084:45.603489;-73.628227:45.603779;-73.6275:45.604026;-73.626621:45.604328;-73.624274:45.605155;-73.624122:45.605211;-73.623614:45.605402;-73.620092:45.606613;-73.61993:45.606662;-73.619342:45.606862;-73.617444:45.607507;-73.612743:45.609075;-73.611559:45.60946;-73.608092:45.610598;-73.607915:45.610658;-73.605464:45.611745;-73.605404:45.611773,0.07666836370026435:0.4202709645789429;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.11587635925528718:0.5064569887060115;0.13530144179875245:0.5174219366155224;0.1573591342131324:0.5252942069093766;0.1794935045850905:0.5326808501397804;0.2001198751278276:0.5395563069872988;0.2218452963935501:0.546917390898631;0.24548766659472912:0.55484077983081;0.2695134265827089:0.5630197619542501;0.29292576291151684:0.5708664729292143;0.306599998649339:0.575518269011872;0.32707301327728316:0.5824704038169686;0.3477249431390919:0.5894992165794617;0.3696292796390422:0.5969114191289371;0.3882109046509647:0.603224570955427;0.41067754617158025:0.6109434853346699;0.4706652681841331:0.6320810422602923;0.4745502846928262:0.6335123641317535;0.48753441881389853:0.6383941940867822;0.5775543408115169:0.669346529560787;0.5816949505116525:0.6705989361983837;0.5967238301635395:0.6757108000256018;0.6452354178838777:0.6921965608683849;0.7653897771432113:0.7322735732738405;0.7956520110002846:0.7421139111412944;0.8842661704453317:0.771200416318349;0.8887901699322681:0.77273397546646;0.9514360611351705:0.8005169553674115;0.9529696202834631:0.801232616303233
42,17-191965,1,-73.6397093205167,45.596858220741005,18-196094,4,-73.63486435398984,45.596858220741005,0,165.4,-73.639689:45.596868;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638879:45.600068;-73.637463:45.60229;-73.637169:45.602713;-73.636752:45.603374;-73.636614:45.603627;-73.636379:45.604055;-73.635991:45.604925;-73.635712:45.60549;-73.635589:45.605738;-73.635113:45.606511;-73.634644:45.607285;-73.634786:45.607412;-73.636356:45.608925;-73.635439:45.609409;-73.634861:45.608864,0.07666836370026435:0.4202709645789429;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.09737141220057954:0.5020607858146148;0.1335634080975237:0.5588535929352244;0.14107784792346717:0.5696651849297608;0.15173608400321062:0.5865598948787795;0.15526327004417456:0.593026402620244;0.1612697100408971:0.6039657912105016;0.1711867258657475:0.6262023988589278;0.17831777590489026:0.6406434141708963;0.18146157215869024:0.6469821253166395;0.19362780806729143:0.6667394790087623;0.2056151287423913:0.6865223920201382;0.20198570542477767:0.6897684255504063;0.1618575743809972:0.7284396754034722;0.18529547002887684:0.7408103858653728;0.20006875648968436:0.7268805569361081
42,17-191965,1,-73.6397093205167,45.596858220741005,18-189508,5,-73.62644136669718,45.596858220741005,0,235.4,-73.639689:45.596868;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638879:45.600068;-73.637463:45.60229;-73.637169:45.602713;-73.636752:45.603374;-73.636614:45.603627;-73.636379:45.604055;-73.635991:45.604925;-73.635712:45.60549;-73.635589:45.605738;-73.635113:45.606511;-73.634644:45.607285;-73.634099:45.608163;-73.633658:45.608896;-73.633248:45.609558;-73.632845:45.610231;-73.631962:45.611771;-73.63102:45.611495;-73.630678:45.611395;-73.629996:45.610913;-73.629494:45.610445;-73.629374:45.610507;-73.628559:45.610922;-73.626747:45.611844;-73.625983:45.612233;-73.625856:45.612304;-73.626453:45.612871,0.07666836370026435:0.4202709645789429;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.09737141220057954:0.5020607858146148;0.1335634080975237:0.5588535929352244;0.14107784792346717:0.5696651849297608;0.15173608400321062:0.5865598948787795;0.15526327004417456:0.593026402620244;0.1612697100408971:0.6039657912105016;0.1711867258657475:0.6262023988589278;0.17831777590489026:0.6406434141708963;0.18146157215869024:0.6469821253166395;0.19362780806729143:0.6667394790087623;0.2056151287423913:0.6865223920201382;0.21954495767129287:0.7089634742216822;0.23081661741057127:0.7276984551485792;0.24129593825645018:0.7446187244166694;0.2515963438681013:0.7618201461952739;0.2741652226653666:0.8011814976649081;0.29824210129148954:0.7941271255833434;0.3069833884361397:0.7915711936698251;0.3244148440869336:0.7792516018460678;0.33724562229357624:0.7672898404904027;0.34031274058979816:0.7688745182768386;0.36114358568583466:0.7794816357184388;0.4074570719605654:0.8030473279618581;0.4269843917803171:0.8129899031059618;0.43023042531076683:0.814804614764587;0.4149715117865089:0.8292967487146986
42,19-207203,2,-73.64091023042792,45.58709750249212,depot000,0,-73.62945352352632,45.58709750249212,0,377.8,-73.640929:45.587088;-73.640326:45.58652;-73.639466:45.585708;-73.640106:45.585374;-73.642155:45.587302;-73.64417:45.589199;-73.646249:45.591155;-73.645813:45.591694;-73.645324:45.592302;-73.64488:45.592862;-73.644442:45.593403;-73.643952:45.594014;-73.642533:45.595728;-73.642425:45.595848;-73.642047:45.596313;-73.641589:45.596876;-73.64117:45.597379;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638155:45.60024;-73.637395:45.600669;-73.636532:45.600977;-73.635666:45.601266;-73.634859:45.601535;-73.634009:45.601823;-73.633084:45.602133;-73.632144:45.602453;-73.631228:45.60276;-73.630693:45.602942;-73.629892:45.603214;-73.629084:45.603489;-73.628227:45.603779;-73.628353:45.603891;-73.629194:45.603614;-73.629477:45.603512,0.0449748079715482:0.17030082342741287;0.06038707741059909:0.15578313015804798;0.08236809186776421:0.13502896301940795;0.06601012762052089:0.12649215042805717;0.013639082710561164:0.17577051772254174;-0.037862945348784184:0.2242565461238084;-0.09100076983270858:0.27425057435411443;-0.07985690668951469:0.2880270473684047;-0.06735839963189279:0.3035671134031768;-0.0560100619353995:0.31788033211942396;-0.04481508015369915:0.33170792377222064;-0.03229101377700563:0.3473246677643893;0.003977660077153384:0.39113334076374506;0.006738066543789433:0.394200459059967;0.01639948917719721:0.4060855424584171;0.028105657341782823:0.4204754391320607;0.03881501205966953:0.43333177665741174;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.11587635925528718:0.5064569887060115;0.13530144179875245:0.5174219366155224;0.1573591342131324:0.5252942069093766;0.1794935045850905:0.5326808501397804;0.2001198751278276:0.5395563069872988;0.2218452963935501:0.546917390898631;0.24548766659472912:0.55484077983081;0.2695134265827089:0.5630197619542501;0.29292576291151684:0.5708664729292143;0.306599998649339:0.575518269011872;0.32707301327728316:0.5824704038169686;0.3477249431390919:0.5894992165794617;0.3696292796390422:0.5969114191289371;0.36640880542766413:0.5997740628720412;0.34491341803431264:0.5926941314714049;0.3376801307188834:0.5900870809195617
42,19-207203,2,-73.64091023042792,45.58709750249212,17-191965,1,-73.6397093205167,45.58709750249212,0,262.2,-73.640929:45.587088;-73.640326:45.58652;-73.639466:45.585708;-73.638774:45.58607;-73.638044:45.586451;-73.637396:45.58679;-73.63667:45.587169;-73.635859:45.587593;-73.634647:45.588251;-73.634493:45.588326;-73.635411:45.589205;-73.635921:45.58967;-73.636505:45.59022;-73.637339:45.591013;-73.638573:45.592144;-73.639243:45.59278;-73.638533:45.593142;-73.637934:45.593449;-73.636757:45.594052;-73.637405:45.594684;-73.638634:45.595867;-73.639689:45.596868,0.0449748079715482:0.17030082342741287;0.06038707741059909:0.15578313015804798;0.08236809186776421:0.13502896301940795;0.10005514071000073:0.14428143654676176;0.1187134436795013:0.15401953713756603;0.1352758824796808:0.16268414632481973;0.1538319481725317:0.17237112827748072;0.17456055599191853:0.18320827959108874;0.20553845078481323:0.2000263115827109;0.2094745859316495:0.20194326051798578;0.18601113096469826:0.22440990203860134;0.1729758782054827:0.2362949854368699;0.15804923582988223:0.250352610961856;0.1367327636703953:0.2706211510366824;0.1051925638564721:0.29952874097969084;0.08806782003526409:0.31578446795028453;0.1062149366218794:0.32503694147763834;0.1215249687842806:0.3328836524524209;0.15160828740748933:0.3482959218914718;0.1350458486073098:0.36444941158559735;0.10363344538910792:0.394686086123599;0.07666836370026435:0.4202709645789429
42,19-207203,2,-73.64091023042792,45.58709750249212,18-69978,3,-73.605342346,45.58709750249212,0,528.7,-73.640929:45.587088;-73.640326:45.58652;-73.639466:45.585708;-73.638774:45.58607;-73.638044:45.586451;-73.637396:45.58679;-73.63667:45.587169;-73.635859:45.587593;-73.634647:45.588251;-73.634156:45.587789;-73.633692:45.587354;-73.63357:45.587438;-73.632285:45.588093;-73.631691:45.588395;-73.631083:45.588704;-73.630191:45.589226;-73.628934:45.589963;-73.62781:45.590622;-73.627058:45.59102;-73.626297:45.591423;-73.625595:45.591794;-73.624904:45.59216;-73.624163:45.592552;-73.623414:45.592948;-73.622618:45.593369;-73.622276:45.59305;-73.621708:45.593676;-73.621358:45.594077;-73.620869:45.594648;-73.620354:45.595236;-73.619032:45.597458;-73.61848:45.598842;-73.61798:45.600095;-73.617384:45.601587;-73.617285:45.601827;-73.61697:45.602499;-73.616925:45.602596;-73.616295:45.603108;-73.616142:45.603204;-73.617179:45.604123;-73.618889:45.605686;-73.619551:45.606306;-73.619342:45.606862;-73.617444:45.607507;-73.612743:45.609075;-73.611559:45.60946;-73.608092:45.610598;-73.607915:45.610658;-73.605464:45.611745;-73.605404:45.611773,0.0449748079715482:0.17030082342741287;0.06038707741059909:0.15578313015804798;0.08236809186776421:0.13502896301940795;0.10005514071000073:0.14428143654676176;0.1187134436795013:0.15401953713756603;0.1352758824796808:0.16268414632481973;0.1538319481725317:0.17237112827748072;0.17456055599191853:0.18320827959108874;0.20553845078481323:0.2000263115827109;0.21808807648057837:0.1882179061418388;0.22994760055995692:0.1770996023175349;0.23306583749432205:0.17924658512499922;0.2659095625845301:0.1959879391592249;0.28109179815120994:0.20370685353828616;0.29663186418598214:0.21160468315139358;0.3194307768556184:0.22494664774037662;0.35155884100964174:0.24378386594374174;0.38028751571878566:0.2606274572546171;0.3995081237089515:0.27080006627072856;0.41895876557185163:0.2811004718825613;0.43690140760516755:0.2905829792821045;0.4545628971283324:0.2999376900859264;0.4735023526083473:0.3099569431872449;0.4926462826412983:0.32007843356521315;0.5129915006735212:0.3308389069216063;0.5217327878181713:0.3226854841170562;0.5362504810875361:0.33868561789638885;0.5451962427851226:0.34893490486989676;0.5576947498427445:0.36352927609665814;0.5708577991976813:0.37855815574872664;0.6046472190957185:0.43535096286933633;0.6187559632588479:0.4707250605536277;0.631535622826984:0.5027508874313645;0.6467689770321704:0.5408853915824736;0.6492993496267986:0.5470196281750991;0.657350535154699:0.5641954906346319;0.6585007045158275:0.5666747445907537;0.6746030755716282:0.5797611159884758;0.6785136513993929:0.5822148106255259;0.6520086374552914:0.6057038249117305;0.6083022017324038:0.6456530407214647;0.591381932464132:0.6614998185858227;0.5967238301635395:0.6757108000256018;0.6452354178838777:0.6921965608683849;0.7653897771432113:0.7322735732738405;0.7956520110002846:0.7421139111412944;0.8842661704453317:0.771200416318349;0.8887901699322681:0.77273397546646;0.9514360611351705:0.8005169553674115;0.9529696202834631:0.801232616303233
42,19-207203,2,-73.64091023042792,45.58709750249212,18-196094,4,-73.63486435398984,45.58709750249212,0,388.4,-73.640929:45.587088;-73.640326:45.58652;-73.639466:45.585708;-73.640106:45.585374;-73.642155:45.587302;-73.64417:45.589199;-73.646249:45.591155;-73.645813:45.591694;-73.645324:45.592302;-73.64488:45.592862;-73.644442:45.593403;-73.643952:45.594014;-73.642533:45.595728;-73.642425:45.595848;-73.642047:45.596313;-73.641589:45.596876;-73.64117:45.597379;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638879:45.600068;-73.637463:45.60229;-73.637169:45.602713;-73.636752:45.603374;-73.636614:45.603627;-73.636379:45.604055;-73.635991:45.604925;-73.635712:45.60549;-73.635589:45.605738;-73.635113:45.606511;-73.634644:45.607285;-73.634786:45.607412;-73.636356:45.608925;-73.635439:45.609409;-73.634861:45.608864,0.0449748079715482:0.17030082342741287;0.06038707741059909:0.15578313015804798;0.08236809186776421:0.13502896301940795;0.06601012762052089:0.12649215042805717;0.013639082710561164:0.17577051772254174;-0.037862945348784184:0.2242565461238084;-0.09100076983270858:0.27425057435411443;-0.07985690668951469:0.2880270473684047;-0.06735839963189279:0.3035671134031768;-0.0560100619353995:0.31788033211942396;-0.04481508015369915:0.33170792377222064;-0.03229101377700563:0.3473246677643893;0.003977660077153384:0.39113334076374506;0.006738066543789433:0.394200459059967;0.01639948917719721:0.4060855424584171;0.028105657341782823:0.4204754391320607;0.03881501205966953:0.43333177665741174;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.09737141220057954:0.5020607858146148;0.1335634080975237:0.5588535929352244;0.14107784792346717:0.5696651849297608;0.15173608400321062:0.5865598948787795;0.15526327004417456:0.593026402620244;0.1612697100408971:0.6039657912105016;0.1711867258657475:0.6262023988589278;0.17831777590489026:0.6406434141708963;0.18146157215869024:0.6469821253166395;0.19362780806729143:0.6667394790087623;0.2056151287423913:0.6865223920201382;0.20198570542477767:0.6897684255504063;0.1618575743809972:0.7284396754034722;0.18529547002887684:0.7408103858653728;0.20006875648968436:0.7268805569361081
