SEED,SRC_ID_UNIQUE,SRC_INDEX,SRC_LOC_LONG,SRC_LOC_LAT,DST_ID_UNIQUE,DST_INDEX,DST_LOC_LONG,DST_LOC_LAT,DISTANCE,TRAVEL_TIME,WAYPOINTS,SCALED_WAYPOINTS
42,19-207203,2,-73.64091023042792,45.58709750249212,18-189508,5,-73.62644136669718,45.58709750249212,0,458.4,-73.640929:45.587088;-73.640326:45.58652;-73.639466:45.585708;-73.640106:45.585374;-73.642155:45.587302;-73.64417:45.589199;-73.646249:45.591155;-73.645813:45.591694;-73.645324:45.592302;-73.64488:45.592862;-73.644442:45.593403;-73.643952:45.594014;-73.642533:45.595728;-73.642425:45.595848;-73.642047:45.596313;-73.641589:45.596876;-73.64117:45.597379;-73.640745:45.59787;-73.640121:45.59856;-73.63951:45.59922;-73.638879:45.600068;-73.637463:45.60229;-73.637169:45.602713;-73.636752:45.603374;-73.636614:45.603627;-73.636379:45.604055;-73.635991:45.604925;-73.635712:45.60549;-73.635589:45.605738;-73.635113:45.606511;-73.634644:45.607285;-73.634099:45.608163;-73.633658:45.608896;-73.633248:45.609558;-73.632845:45.610231;-73.631962:45.611771;-73.63102:45.611495;-73.630678:45.611395;-73.629996:45.610913;-73.629494:45.610445;-73.629374:45.610507;-73.628559:45.610922;-73.626747:45.611844;-73.625983:45.612233;-73.625856:45.612304;-73.626453:45.612871,0.0449748079715482:0.17030082342741287;0.06038707741059909:0.15578313015804798;0.08236809186776421:0.13502896301940795;0.06601012762052089:0.12649215042805717;0.013639082710561164:0.17577051772254174;-0.037862945348784184:0.2242565461238084;-0.09100076983270858:0.27425057435411443;-0.07985690668951469:0.2880270473684047;-0.06735839963189279:0.3035671134031768;-0.0560100619353995:0.31788033211942396;-0.04481508015369915:0.33170792377222064;-0.03229101377700563:0.3473246677643893;0.003977660077153384:0.39113334076374506;0.006738066543789433:0.394200459059967;0.01639948917719721:0.4060855424584171;0.028105657341782823:0.4204754391320607;0.03881501205966953:0.43333177665741174;0.04967772269271239:0.4458814023533585;0.06562673783372015:0.4635173325572701;0.08124348182570722:0.4803864831872171;0.09737141220057954:0.5020607858146148;0.1335634080975237:0.5588535929352244;0.14107784792346717:0.5696651849297608;0.15173608400321062:0.5865598948787795;0.15526327004417456:0.593026402620244;0.1612697100408971:0.6039657912105016;0.1711867258657475:0.6262023988589278;0.17831777590489026:0.6406434141708963;0.18146157215869024:0.6469821253166395;0.19362780806729143:0.6667394790087623;0.2056151287423913:0.6865223920201382;0.21954495767129287:0.7089634742216822;0.23081661741057127:0.7276984551485792;0.24129593825645018:0.7446187244166694;0.2515963438681013:0.7618201461952739;0.2741652226653666:0.8011814976649081;0.29824210129148954:0.7941271255833434;0.3069833884361397:0.7915711936698251;0.3244148440869336:0.7792516018460678;0.33724562229357624:0.7672898404904027;0.34031274058979816:0.7688745182768386;0.36114358568583466:0.7794816357184388;0.4074570719605654:0.8030473279618581;0.4269843917803171:0.8129899031059618;0.43023042531076683:0.814804614764587;0.4149715117865089:0.8292967487146986
42,18-69978,3,-73.605342346,45.611708952,depot000,0,-73.62945352352632,45.611708952,0,319.0,-73.605404:45.611773;-73.599678:45.613402;-73.599119:45.613724;-73.599:45.613776;-73.59909:45.613871;-73.599213:45.61382;-73.604824:45.61219;-73.605563:45.611822;-73.608042:45.610764;-73.608215:45.610709;-73.611674:45.609564;-73.61284:45.609187;-73.617548:45.607606;-73.620046:45.606767;-73.620212:45.606712;-73.62372:45.605503;-73.624199:45.605336;-73.624349:45.605283;-73.626749:45.60445;-73.627642:45.604136;-73.628353:45.603891;-73.629194:45.603614;-73.629477:45.603512,0.9529696202834631:0.801232616303233;1.0993222816569492:0.8428687471760526;1.113609941053943:0.8510988479378176;1.1166515000310933:0.8524279325329924;1.1143511613088362:0.8548560678509709;1.111207365055036:0.8535525425748678;0.9677940253824139:0.8118908523829764;0.9489056885405424:0.8024850229408296;0.8855441364021817:0.7754432632949528;0.8811223741915317:0.7740375007423815;0.792712689299784:0.7447720803314624;0.7629105231867264:0.7351362170171262;0.6425772486938914:0.6947269334628315;0.5787300694917171:0.6732826647076232;0.5744872225152949:0.6718769021552337;0.4848251309854057:0.6409756853195537;0.47258221711922643:0.6367072790238784;0.4687483192490398:0.635352635109632;0.4074059533220589:0.6140617222692166;0.3845814813337143:0.6060360960603879;0.36640880542766413:0.5997740628720412;0.34491341803431264:0.5926941314714049;0.3376801307188834:0.5900870809195617
42,18-69978,3,-73.605342346,45.611708952,17-191965,1,-73.6397093205167,45.611708952,0,445.7,-73.605404:45.611773;-73.599678:45.613402;-73.599119:45.613724;-73.599:45.613776;-73.59909:45.613871;-73.599213:45.61382;-73.604824:45.61219;-73.605563:45.611822;-73.608042:45.610764;-73.608215:45.610709;-73.611674:45.609564;-73.61284:45.609187;-73.617548:45.607606;-73.620046:45.606767;-73.620212:45.606712;-73.62372:45.605503;-73.624199:45.605336;-73.624349:45.605283;-73.626749:45.60445;-73.627642:45.604136;-73.628353:45.603891;-73.629194:45.603614;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.63319:45.602238;-73.634113:45.601921;-73.634948:45.601634;-73.635768:45.601365;-73.636643:45.601079;-73.637509:45.600775;-73.638879:45.600068;-73.639438:45.599752;-73.640218:45.598828;-73.640294:45.598734;-73.640922:45.598023;-73.640745:45.59787;-73.639689:45.596868,0.9529696202834631:0.801232616303233;1.0993222816569492:0.8428687471760526;1.113609941053943:0.8510988479378176;1.1166515000310933:0.8524279325329924;1.1143511613088362:0.8548560678509709;1.111207365055036:0.8535525425748678;0.9677940253824139:0.8118908523829764;0.9489056885405424:0.8024850229408296;0.8855441364021817:0.7754432632949528;0.8811223741915317:0.7740375007423815;0.792712689299784:0.7447720803314624;0.7629105231867264:0.7351362170171262;0.6425772486938914:0.6947269334628315;0.5787300694917171:0.6732826647076232;0.5744872225152949:0.6718769021552337;0.4848251309854057:0.6409756853195537;0.47258221711922643:0.6367072790238784;0.4687483192490398:0.635352635109632;0.4074059533220589:0.6140617222692166;0.3845814813337143:0.6060360960603879;0.36640880542766413:0.5997740628720412;0.34491341803431264:0.5926941314714049;0.32364806451296896:0.5850263357304869;0.30304725328930343:0.5787898618613934;0.2893985768705529:0.5742147437359505;0.2664974269246302:0.5659335243358607;0.2427783787662363:0.5575245083400496;0.21918712720356376:0.5494222041738245;0.1978450957250052:0.5420866795817455;0.17688645403324738:0.535211222734227;0.1545220497889183:0.5279012574612197;0.13238767941732346:0.5201312244438336;0.09737141220057954:0.5020607858146148;0.08308375280358565:0.4939840409676428;0.06314748387723514:0.470367230085717;0.06120497562307022:0.46796465408699167;0.045153723205412756:0.44979197818112315;0.04967772269271239:0.4458814023533585;0.07666836370026435:0.4202709645789429
42,18-69978,3,-73.605342346,45.611708952,19-207203,2,-73.64091023042792,45.611708952,0,597.6,-73.605404:45.611773;-73.599678:45.613402;-73.599082:45.612955;-73.599491:45.612769;-73.599852:45.612749;-73.603388:45.611314;-73.601056:45.608923;-73.601223:45.608458;-73.604527:45.606201;-73.60478:45.606034;-73.604865:45.605954;-73.605194:45.605629;-73.609292:45.601692;-73.611491:45.599498;-73.611856:45.599151;-73.611961:45.599029;-73.612221:45.598688;-73.613919:45.596034;-73.614209:45.595565;-73.615138:45.594072;-73.616091:45.592797;-73.616542:45.592063;-73.618071:45.590351;-73.618149:45.590263;-73.6218:45.586164;-73.622821:45.584676;-73.623821:45.583556;-73.624283:45.583041;-73.625513:45.581681;-73.626188:45.581985;-73.626861:45.582276;-73.627499:45.582567;-73.628154:45.582857;-73.628825:45.583167;-73.629174:45.583342;-73.62987:45.58394;-73.631175:45.585185;-73.631655:45.585651;-73.632146:45.5861;-73.632483:45.586415;-73.633071:45.587014;-73.63357:45.587438;-73.634493:45.588326;-73.635411:45.589205;-73.635921:45.58967;-73.636505:45.59022;-73.636651:45.590146;-73.637885:45.58951;-73.638708:45.589085;-73.639438:45.588707;-73.64009:45.58837;-73.640803:45.588001;-73.64151:45.587635;-73.640929:45.587088,0.9529696202834631:0.801232616303233;1.0993222816569492:0.8428687471760526;1.1145556358621356:0.831443731522163;1.1041018743353281:0.8266896981628555;1.0948749601272276:0.8261785117801519;1.00449720766188:0.7895008888197573;1.064101539887269:0.7283885567651474;1.059833133591412:0.7165034733668788;0.9753851431655722:0.6588160900765833;0.9689186354241077:0.6545476837809078;0.9667460932975718:0.6525029382499116;0.9583370773019423:0.6441961595307503;0.8535949874820229:0.5435691200917132;0.7973900447015133:0.487491973906925;0.7880608932167631:0.47862289016673515;0.7853771647077051:0.4755046532321884;0.7787317417320128:0.46678892540679146;0.7353320178390742:0.39895449241945596;0.7279198152894172:0.38696717174453776;0.7041752078119518:0.34880710827417544;0.6798171766753145:0.3162189763755917;0.6682899237449567:0.29745843612980466;0.6292097247856552:0.2537008817685922;0.6272160978929838:0.25145166168465977;0.5338990237271357:0.1466840125454871;0.5078029588889065:0.10865174567102773;0.4822436397526342:0.0800253082385335;0.4704352343117621:0.066862258883415;0.4389972717744886:0.032101584858295326;0.4217447313575593:0.03987161787568143;0.40454330957877316:0.047309379744228434;0.3882364639700363:0.054747141612775434;0.3714951099359922:0.06215934416225082;0.3543448067953494:0.07008273309461147;0.34542460441683465:0.07455561394340464;0.32763531829831166:0.0898400867867342;0.29428040682558165:0.12166143911135328;0.2820119336403308:0.13357208182869346;0.2694623079442024:0.14504821612090804;0.26084881739563676:0.1530994016488084;0.2458199377433866:0.1684094338113912;0.23306583749432205:0.17924658512499922;0.2094745859316495:0.20194326051798578;0.18601113096469826:0.22440990203860134;0.1729758782054827:0.2362949854368699;0.15804923582988223:0.250352610961856;0.15431757523598214:0.2484612213456527;0.12277737542205891:0.23220549437505905;0.10174205577308623:0.22134278374219782;0.08308375280358565:0.21168136110879004;0.06641907672675645:0.2030678705598612;0.048195282182563054:0.19363648179864282;0.030124843553525814:0.1842817709948209;0.0449748079715482:0.17030082342741287
42,18-69978,3,-73.605342346,45.611708952,18-196094,4,-73.63486435398984,45.611708952,0,440.8,-73.605404:45.611773;-73.599678:45.613402;-73.599119:45.613724;-73.599:45.613776;-73.59909:45.613871;-73.599213:45.61382;-73.604824:45.61219;-73.605563:45.611822;-73.608042:45.610764;-73.608215:45.610709;-73.611674:45.609564;-73.61284:45.609187;-73.617548:45.607606;-73.620046:45.606767;-73.620212:45.606712;-73.62372:45.605503;-73.624199:45.605336;-73.62457:45.605903;-73.624654:45.606022;-73.625271:45.606608;-73.625844:45.607152;-73.626604:45.607874;-73.627183:45.608423;-73.627739:45.608952;-73.628135:45.609327;-73.62875:45.609931;-73.629374:45.610507;-73.629878:45.610983;-73.630529:45.611466;-73.630962:45.611598;-73.631898:45.611883;-73.632058:45.611928;-73.632123:45.611815;-73.632625:45.610937;-73.633232:45.610596;-73.633953:45.610192;-73.634647:45.609827;-73.635439:45.609409;-73.634861:45.608864,0.9529696202834631:0.801232616303233;1.0993222816569492:0.8428687471760526;1.113609941053943:0.8510988479378176;1.1166515000310933:0.8524279325329924;1.1143511613088362:0.8548560678509709;1.111207365055036:0.8535525425748678;0.9677940253824139:0.8118908523829764;0.9489056885405424:0.8024850229408296;0.8855441364021817:0.7754432632949528;0.8811223741915317:0.7740375007423815;0.792712689299784:0.7447720803314624;0.7629105231867264:0.7351362170171262;0.6425772486938914:0.6947269334628315;0.5787300694917171:0.6732826647076232;0.5744872225152949:0.6718769021552337;0.4848251309854057:0.6409756853195537;0.47258221711922643:0.6367072790238784;0.4630997097196832:0.6511994129739901;0.4609527269122189:0.6542409719513219;0.44518262700543887:0.6692187329650656;0.4305371371403527:0.6831230025750772;0.41111205459688743:0.70157683099146;0.39631320881700827:0.7156088971971929;0.38210222737722926:0.7291297770202221;0.3719807369994427:0.7387145216962334;0.35626175573080593:0.7541523504545375;0.34031274058979816:0.7688745182768386;0.3274308437450123:0.7810407541856214;0.3107917269876179:0.7933859053284503;0.2997245418016389:0.7967597354544398;0.27580101908994564:0.8040441414081938;0.2717115280283164:0.8051943107693225;0.2700501722843025:0.8023061077069651;0.25721939407802313:0.7798650255054211;0.24170488736232254:0.7711492976800242;0.22327661826519296:0.7608233327489382;0.20553845078481323:0.7514941812643695;0.18529547002887684:0.7408103858653728;0.20006875648968436:0.7268805569361081
42,18-69978,3,-73.605342346,45.611708952,18-189508,5,-73.62644136669718,45.611708952,0,314.2,-73.605404:45.611773;-73.599678:45.613402;-73.599119:45.613724;-73.599:45.613776;-73.59909:45.613871;-73.599213:45.61382;-73.604824:45.61219;-73.605563:45.611822;-73.608042:45.610764;-73.608215:45.610709;-73.611674:45.609564;-73.61284:45.609187;-73.617548:45.607606;-73.620046:45.606767;-73.620838:45.607521;-73.623433:45.609993;-73.624639:45.611142;-73.625265:45.611739;-73.625856:45.612304;-73.626453:45.612871,0.9529696202834631:0.801232616303233;1.0993222816569492:0.8428687471760526;1.113609941053943:0.8510988479378176;1.1166515000310933:0.8524279325329924;1.1143511613088362:0.8548560678509709;1.111207365055036:0.8535525425748678;0.9677940253824139:0.8118908523829764;0.9489056885405424:0.8024850229408296;0.8855441364021817:0.7754432632949528;0.8811223741915317:0.7740375007423815;0.792712689299784:0.7447720803314624;0.7629105231867264:0.7351362170171262;0.6425772486938914:0.6947269334628315;0.5787300694917171:0.6732826647076232;0.5584870887357807:0.6925543913362956;0.4921606555774846:0.7557370282409733;0.46133611669938285:0.7851046859283606;0.44533598292023185:0.8003635994526186;0.43023042531076683:0.814804614764587;0.4149715117865089:0.8292967487146986
42,18-196094,4,-73.63486435398984,45.60886240273637,depot000,0,-73.62945352352632,45.60886240273637,0,115.4,-73.634861:45.608864;-73.634242:45.60828;-73.634099:45.608163;-73.633479:45.607611;-73.631493:45.605756;-73.629194:45.603614;-73.629477:45.603512,0.20006875648968436:0.7268805569361081;0.21588997503497082:0.7119539145606892;0.21954495767129287:0.7089634742216822;0.23539173553601414:0.6948547300585528;0.2861525433401032:0.6474421930610184;0.34491341803431264:0.5926941314714049;0.3376801307188834:0.5900870809195617
